3686.0,8.99999820000036E-7,,,,,
7372.0,2.100875203601068E-6,,,,,
14745.0,3.713930768616542E-6,,,,,
29491.0,6.342915787644254E-6,,,,,
58982.0,1.3E-5,,,,,
117964.0,3.1E-5,,,,,
235929.0,5.1E-5,,,,,
471859.0,1.12E-4,,,,,
3275.0,,1.85E-4,,,,
6551.0,,2.79E-4,,,,
13105.0,,3.9E-4,,,,
26213.0,,4.83E-4,,,,
52427.0,,5.82E-4,,,,
104855.0,,6.81E-4,,,,
209713.0,,7.73E-4,,,,
419429.0,,8.74E-4,,,,
838859.0,,9.72E-4,,,,
1677719.0,,0.001064,,,,
3355441.0,,0.001155,,,,
6710885.0,,0.001259,,,,
1.3421771E7,,0.001363,,,,
2.6843543E7,,0.00146,,,,
5.3687089E7,,0.001568,,,,
1.07374181E8,,0.001662,,,,
3275.0,,,9.3E-5,,,
6551.0,,,1.87E-4,,,
13105.0,,,4.12E-4,,,
26213.0,,,7.93E-4,,,
52427.0,,,0.00161,,,
104855.0,,,0.003135,,,
209713.0,,,0.00624,,,
419429.0,,,0.01242,,,
838859.0,,,0.024822,,,
1677719.0,,,0.048918,,,
3355441.0,,,0.09537,,,
6710885.0,,,0.180927,,,
1.3421771E7,,,0.329529,,,
2.6843543E7,,,0.55073,,,
3275.0,,,,9.3E-5,,
9826.0,,,,1.94E-4,,
22931.0,,,,2.94E-4,,
49144.0,,,,3.87E-4,,
101571.0,,,,4.89E-4,,
206426.0,,,,5.82E-4,,
416139.0,,,,6.83E-4,,
835568.0,,,,7.81E-4,,
1674427.0,,,,8.72E-4,,
3352146.0,,,,9.64E-4,,
6707587.0,,,,0.001068,,
1.3418472E7,,,,0.001172,,
2.6840243E7,,,,0.001269,,
5.3683786E7,,,,0.001377,,
1.07370875E8,,,,0.001471,,
4096.0,,,,,0.0,
8192.0,,,,,0.0,
16384.0,,,,,0.0,
32768.0,,,,,0.0,
65536.0,,,,,0.0,
131072.0,,,,,0.0,
262144.0,,,,,6.99999860000028E-7,
524288.0,,,,,4.97E-4,
3891.0,,,,,,7.99999840000032E-7
7782.0,,,,,,1.7153965070410166E-6
15564.0,,,,,,5.604686863342601E-6
31129.0,,,,,,6.273380103473132E-6
62259.0,,,,,,1.4E-5
124518.0,,,,,,2.9E-5
249036.0,,,,,,5.4E-5
498073.0,,,,,,1.06E-4
