19418.0,197.45854361932228,,,,,
38836.0,56.63914924297044,,,,,
58254.0,46.65392934390771,,,,,
77672.0,64.36739108044083,,,,,
97090.0,46.851272015655574,,,,,
116508.0,50.81213307240704,,,,,
135926.0,55.83577093418478,,,,,
155344.0,54.97759810485117,,,,,
174762.0,61.07050159645689,,,,,
194180.0,64.61005252858173,,,,,
213598.0,73.03630651972396,,,,,
233016.0,74.6953342259759,,,,,
252434.0,286.41703574003503,,,,,
271853.0,81.35949327977754,,,,,
291271.0,88.98115150890926,,,,,
310689.0,106.53594602945721,,,,,
330107.0,127.27428159439695,,,,,
349525.0,139.90848697085178,,,,,
368943.0,424.12019775466064,,,,,
388361.0,227.96214852198992,,,,,
407779.0,294.55407354001443,,,,,
427197.0,688.2266453805747,,,,,
446615.0,781.5190029869193,,,,,
466033.0,1436.2621279225461,,,,,
485451.0,2824.6559377896797,,,,,
504869.0,7105.317797919456,,,,,

19418.0,5.373652281116406,,,,,
38836.0,6.806730278786786,,,,,
58254.0,6.595737,,,,,
77672.0,7.302789,,,,,
97090.0,8.011869,,,,,
116508.0,8.757816,,,,,
135926.0,9.576766,,,,,
155344.0,10.194445,,,,,
174762.0,10.77972,,,,,
194180.0,11.776198,,,,,
213598.0,12.891194,,,,,
233016.0,13.25623,,,,,
252434.0,15.457887,,,,,
271853.0,16.945355,,,,,
291271.0,18.888988,,,,,
310689.0,25.370079,,,,,
330107.0,23.30329,,,,,
349525.0,28.236629,,,,,
368943.0,30.199704,,,,,
388361.0,36.748251,,,,,
407779.0,47.459439,,,,,
427197.0,63.563291,,,,,
446615.0,95.520337,,,,,
466033.0,168.752876,,,,,
485451.0,383.818999,,,,,
504869.0,1676.791865,,,,,

19418.0,4.561001340478294E-6,,,,,
38836.0,7.045051696589349E-6,,,,,
58254.0,1.3E-5,,,,,
77672.0,1.6E-5,,,,,
97090.0,2.2E-5,,,,,
116508.0,3.1E-5,,,,,
135926.0,3.6E-5,,,,,
155344.0,4.1E-5,,,,,
174762.0,4.6E-5,,,,,
194180.0,4.7E-5,,,,,
213598.0,4.9E-5,,,,,
233016.0,5.0E-5,,,,,
252434.0,5.4E-5,,,,,
271853.0,6.0E-5,,,,,
291271.0,6.9E-5,,,,,
310689.0,7.2E-5,,,,,
330107.0,7.9E-5,,,,,
349525.0,8.5E-5,,,,,
368943.0,9.0E-5,,,,,
388361.0,9.2E-5,,,,,
407779.0,9.7E-5,,,,,
427197.0,1.01E-4,,,,,
446615.0,1.06E-4,,,,,
466033.0,1.09E-4,,,,,
485451.0,1.17E-4,,,,,
504869.0,1.24E-4,,,,,

19418.0,432.032959110104,,,,,
38836.0,216.016479555052,,,,,
58254.0,144.0109863700347,,,,,
77672.0,108.008239777526,,,,,
97090.0,86.4065918220208,,,,,
116508.0,72.00549318501734,,,,,
135926.0,61.71899415858629,,,,,
155344.0,54.004119888763,,,,,
174762.0,48.003662123344895,,,,,
194180.0,43.2032959110104,,,,,
213598.0,39.275723555464005,,,,,
233016.0,36.00274659250867,,,,,
252434.0,33.23330454693108,,,,,
271853.0,30.85938356391138,,,,,
291271.0,28.80209838947235,,,,,
310689.0,27.001973034127374,,,,,
330107.0,25.413626490804496,,,,,
349525.0,24.001762391817465,,,,,
368943.0,22.738515163588957,,,,,
388361.0,21.601592332906755,,,,,
407779.0,20.572947601519452,,,,,
427197.0,19.637815808631615,,,,,
446615.0,18.783999641749606,,,,,
466033.0,18.00133466943328,,,,,
485451.0,17.28128276592282,,,,,
504869.0,16.616619360665837,,,,,
